MolecularWeight_Mean,ProteinGroups,Genes,ProteinDescriptions,ProteinNames,83-6,Control1,Control2,56-1,56-2,69-1,82-1,82-2,1-May,2-May,3-May,29-1,29-2,29-3,1-Nov,2-Nov,3-Nov,5-Nov,6-Nov,21-1,21-3,68-1,81-1,81-2,2-Mar,3-Mar,45-2,47-1,47-2,47-3,1-Dec,6-Dec,48-3,67-1,67-2
6406.67,P62893,Rpl39,60S ribosomal protein L39,RL39_RAT,35.94768516,22.16701611,20.25877575,17.91603867,20.0474441,25.74071424,16.39355345,17.1776393,23.99396335,24.19257046,16.57253476,16.88466663,20.80232549,23.76827394,22.00719477,19.68016798,20.93084647,22.88834604,16.52450639,40.99418917,43.98361758,78.04200865,20.14759624,19.9485451,21.96700043,25.5253674,24.29035455,25.39939975,28.42902105,23.29537969,22.64392536,18.19061918,27.08286963,23.18059978,21.15663419
24831.3,P62907,Rpl10a,60S ribosomal protein L10a,RL10A_RAT,14.59921099,10.92621993,10.07356532,11.47982736,10.25071856,17.07884811,11.92818753,10.96474328,11.07514059,11.29678786,9.945821091,9.971468316,11.36692234,10.75852628,9.752353197,10.23984027,12.76463864,11.18173334,10.88050152,24.14666097,23.59314174,4.551992681,12.34923123,11.65295785,12.28511598,12.62598821,10.54486252,10.99344376,12.98624137,10.56278421,8.823711114,8.256757317,9.47931297,11.29144982,9.742670639
26674.28,P62909,Rps3,40S ribosomal protein S3,RS3_RAT,19.06203991,20.94800183,24.54280086,22.72584838,20.94940653,25.29454241,21.54612333,22.43733372,18.72903196,19.30255402,19.12636144,19.69064907,20.79962189,20.61408784,22.05305886,20.90776488,21.93415892,16.9548046,20.56819416,22.73706667,21.92013904,7.273530161,21.62557019,22.13894363,18.89255826,19.92916318,20.11388082,21.34720694,23.45932539,20.0905948,21.54765848,19.71106484,21.13195073,20.55442026,18.77301339
15859.8,P62912,Rpl32,60S ribosomal protein L32,RL32_RAT,7.132910213,5.754603109,4.640208381,4.188876678,4.638905807,5.710910904,3.717666426,3.24380744,4.882752045,5.407436033,3.369521494,3.266703951,4.260807084,4.911201034,4.438447563,4.104853663,4.981493123,5.050325501,3.318726436,11.71158629,12.21662933,11.39223361,4.464654655,4.995472726,4.421425622,7.0739474,5.803461111,5.811219424,7.296296906,4.603633914,5.497012791,3.845109171,7.161456173,5.418436251,5.973565024
20252.38,P62914,Rpl11,60S ribosomal protein L11,RL11_RAT,10.12880079,10.89303471,13.06060338,11.50630867,11.34848837,12.47324168,11.29654629,11.63555739,10.28516337,9.966331897,10.08903939,11.02155542,11.32204611,11.33589892,11.36809248,10.75935846,10.87486017,9.835208737,10.87673149,13.4021927,12.83341599,12.39603223,11.70132227,11.95144399,10.30704781,10.88770215,11.1628262,11.31659708,12.20638059,11.48855698,11.32103577,10.70325271,11.33504089,12.05045934,11.70045748
28024.65,P62919,Rpl8,60S ribosomal protein L8,RL8_RAT,2.512136926,1.416849272,0.969798523,1.182568399,1.208165361,4.946025069,1.068530913,1.124833431,2.508658413,2.264980202,1.728316358,1.585722755,2.06599509,1.733635608,1.779324309,1.1834848,2.415281236,2.176035711,1.198478792,13.39589527,12.26826753,19.18765104,1.529421188,1.417950976,1.73191621,2.752299364,1.549719096,1.907598596,3.00924816,1.862562912,1.494571577,1.377405113,1.606098624,2.03400141,1.976416972
104552.56,P62944,Ap2b1,AP-2 complex subunit beta,AP2B1_RAT,2.903662907,3.303781622,3.48421511,3.576519394,2.999227138,3.117950459,3.328726177,3.327290694,3.127318339,2.877685543,3.017789434,3.211318658,3.072712615,3.043830942,3.41947073,3.300340092,3.175327537,2.957923049,3.408471486,3.320504876,3.297139632,0.480153616,3.29684949,3.272600487,3.148075317,3.547027988,3.175962875,3.353495752,3.159339804,3.216917191,3.438376648,3.174189364,3.303858928,3.47469034,3.470070432
13776.89,P62959,Hint1,Histidine triad nucleotide-binding protein 1,HINT1_RAT,103.0214153,107.0186098,107.3566849,118.2919655,99.47827256,101.9593187,106.7470716,110.3215132,88.52254723,98.29718594,90.90223525,97.14429405,96.20251726,96.87733922,103.1163968,100.5916102,92.68910385,82.60512982,100.0113932,94.35936062,96.89473708,14.3013274,102.8785683,109.9514211,90.65126529,104.4022149,102.0926584,92.15831696,86.79487632,90.49614753,97.97895377,91.96768139,87.32341894,93.48651005,94.85739324
35729.95,P62961,Ybx1,Nuclease-sensitive element-binding protein 1,YBOX1_RAT,4.565027654,3.692345953,4.113726892,4.071993312,3.35516969,3.864632164,4.083421183,4.320746511,3.032164143,3.273876815,3.28896849,3.288067845,3.993375888,3.672122397,3.361926579,3.50498846,3.60088191,3.676061483,3.317745261,3.489374394,3.775696528,1.22383458,4.069567449,3.959558885,3.133918907,3.643050894,3.717355171,4.001643243,4.006280526,4.316011603,3.687246475,3.387560997,3.857797232,4.302009162,4.021316432
14957.21,P62963,Pfn1,Profilin-1,PROF1_RAT,99.45640655,93.0882488,114.123083,105.5598908,99.534607,95.78044693,104.271735,107.0169803,88.12150749,90.05792265,85.99724685,96.22903123,99.48004278,98.47252145,105.8883705,102.5622012,96.59403547,85.42370651,99.26322505,90.64358029,94.02115876,26.70384102,94.12630196,95.59568355,91.15987576,95.69091071,93.50785271,103.9910856,105.2814264,94.64711899,107.559441,99.48619945,102.4696282,103.2003257,93.60121838
17950.89,P62982,Rps27a,Ubiquitin-40S ribosomal protein S27a,RS27A_RAT,111.4880207,80.21318605,72.57948809,66.59581779,77.64367693,58.71084849,56.34656601,72.86170697,72.89426506,64.96457036,80.079475,77.66847715,82.49255974,73.95949529,81.83174951,87.33996789,78.91464652,38.78518926,86.96492069,60.20672389,46.60979691,77.32461318,48.09811335,58.09526356,66.38776439,72.17409048,72.64060058,100.8504366,93.83051221,109.1100595,89.46261547,99.68345229,91.2949914,100.0985036,87.38585391
25206.35,P62994,Grb2,Growth factor receptor-bound protein 2,GRB2_RAT,2.098670131,1.932038188,2.25682733,2.180698316,2.352914269,2.084452603,2.182186049,2.371203226,2.029974932,1.823692731,1.9972187,1.963149633,2.077568123,2.07355382,2.285827298,2.271842889,2.017957846,1.560276765,2.252875509,1.869062151,1.451758642,4.761396172,2.265743972,2.168810615,2.215987271,2.184154169,2.085138677,1.991748336,2.316979978,2.316474878,2.520563837,2.102908234,2.261477172,2.16410136,2.372283894
33665.67,P62997,Tra2b,Transformer-2 protein homolog beta,TRA2B_RAT,4.676763383,3.863953428,3.962457215,4.151714617,3.643648182,3.924481658,4.139782783,4.471576796,3.277196869,3.444475029,3.683002159,3.108645438,3.958350946,3.64322173,4.26218209,4.299237614,3.385613428,3.507435365,4.342640382,3.408247729,3.439670231,44.64408038,3.846315057,4.049745096,3.131872246,3.471833396,3.965690515,3.797108623,3.958177528,4.337669549,4.398861345,3.554707089,3.815485104,3.929506703,3.979434008
46670.02,P63004,Pafah1b1,Platelet-activating factor acetylhydrolase IB subunit alpha,LIS1_RAT,1.915513842,2.54439025,3.051285895,2.874941227,3.026406597,2.985325892,2.849548382,2.832070438,2.470085657,2.455002552,2.387951204,2.784016561,2.601802603,2.856225445,3.116299006,2.501824159,2.721991926,2.365613429,2.679961116,2.841554556,3.21289815,27.42733947,2.799384965,3.038683689,2.361994429,2.572453343,2.833612868,2.902580241,2.69537366,2.541760155,3.00044368,2.583531925,2.649906688,2.721045899,2.687332649
70871.06,P63018,Hspa8,Heat shock cognate 71 kDa protein,HSP7C_RAT,35.54688955,40.0372312,44.96030284,43.55156678,40.10029021,42.21639976,42.37312193,42.37602451,38.57194683,38.89032739,38.44420851,40.41199874,41.94437096,41.14928564,43.80436254,42.06052603,38.43927762,37.64597375,47.5975252,38.2257268,39.45849664,0.682805097,39.5456692,41.49858552,40.67085211,44.6788003,40.00642028,44.26147148,47.25045745,47.35379952,43.01244208,40.44772068,47.3388991,44.68821693,44.43882176
11480.26,P63025,Vamp3,Vesicle-associated membrane protein 3,VAMP3_RAT,11.82959956,10.83594881,11.17400222,11.95728953,11.27794678,11.11971587,11.38516332,11.70613898,9.659069396,8.669802932,10.19325403,11.6169863,9.727802594,10.08024855,9.544550198,10.02937662,11.38648114,10.05393809,10.59735165,11.43130926,10.95842592,9.37570232,11.47739941,12.07630755,9.710688552,10.33125056,10.6167127,11.90541291,10.67840234,11.69122061,10.73619372,10.13747199,10.89716735,11.75833519,11.91461685
19462.16,P63029,Tpt1,Translationally-controlled tumor protein,TCTP_RAT,16.4957887,12.26612114,12.92825175,14.44373082,13.09374822,13.57385398,14.01419531,14.44687254,11.20227765,11.20663738,10.68078209,10.9203506,12.7515057,11.31296832,10.81635823,12.02472601,10.05476819,9.433012564,10.02148509,11.25623145,11.65068295,5.764728658,13.39640648,13.231326,11.47309872,10.62677619,13.16779183,11.91089095,10.69671545,12.37197534,10.71294512,11.29789279,10.50903161,12.52096458,12.06971381
12454.6,P63031,Mpc1,Mitochondrial pyruvate carrier 1,MPC1_RAT,30.58935534,46.46487879,43.44459935,42.43572115,39.5795491,42.21112077,43.72338846,39.07173358,36.09921997,34.4108298,37.30195098,34.90453403,36.62578375,41.09421741,40.17283624,35.88619783,45.8743412,38.16455776,43.45169405,37.51524374,55.06722343,234.1741491,42.37483664,41.38797013,39.41788768,45.57119433,39.12726359,47.81760804,41.70694847,44.53736583,37.98305187,39.57432644,43.72145126,46.18871933,47.77236227
46571.11,P63035,Cyth2,Cytohesin-2,CYH2_RAT,0,1.333916652,2.908207135,3.19275207,4.213271879,3.220539841,2.114462606,1.880484735,2.790389662,1.670828696,1.63639974,3.517872288,0.854957648,1.542653743,2.051766221,0.867969372,3.17101008,1.33857738,1.453351868,4.816265925,0,3.042480337,3.189624491,3.253633522,2.107157107,3.39093399,1.637121631,2.766504134,3.029359996,0.960942476,2.816172215,1.598972348,3.34225007,1.979792474,2.445076513
44868.18,P63036,Dnaja1,DnaJ homolog subfamily A member 1,DNJA1_RAT,2.817450307,2.260146388,2.564941372,2.330534494,2.381283087,2.39666393,2.538201792,2.506344884,2.24602043,2.473490287,2.552876034,2.273340913,2.58264287,2.429322527,2.45069327,2.559223389,2.137273346,2.36398106,2.683399758,2.452826562,2.748250888,5.88606518,2.520068235,2.226297678,2.678605251,2.912930125,2.701860275,2.880911137,3.349129489,3.845639392,3.080304524,3.105309341,3.821422028,3.091191455,2.76158504
60955.49,P63039,Hspd1,"60 kDa heat shock protein, mitochondrial",CH60_RAT,49.87494669,57.571291,56.51038881,53.16096247,55.49035495,53.57178429,56.93604032,52.022515,53.69641388,50.98313157,56.20113787,54.26672289,52.99135211,55.71951427,52.3316783,56.40197407,60.45978809,57.05765755,60.4558833,56.90457776,53.60026073,8.459968573,55.7477512,53.4960249,52.52817574,60.33728902,52.24436769,57.02296759,56.3479405,56.42188815,53.2889375,58.39255259,60.37187628,63.37731389,64.5871793
12690.78,P63045,Vamp2,Vesicle-associated membrane protein 2,VAMP2_RAT,2.379058913,1.452424076,2.156996966,2.171616087,1.851121763,1.747412947,2.102620178,2.170578073,1.453875584,1.463844599,1.872484648,1.974976043,1.572803694,1.822345035,1.420257448,1.70520086,1.617012971,1.689638064,1.648711163,2.012721356,2.27364209,10.15429335,1.778056106,2.045557669,1.475852013,1.652516062,1.485149271,2.024738994,1.534370264,2.026044332,1.528544312,1.53166064,1.619591198,1.86002222,1.866640089
25053.2,P63074,Eif4e,Eukaryotic translation initiation factor 4E,IF4E_RAT,5.534857382,4.865620378,5.215355235,5.45840021,4.666859026,4.804384984,5.176236441,5.591202214,4.243709493,4.384508338,4.376453865,4.329533095,5.043590216,4.564980813,4.771819729,5.195656571,4.600154881,4.399549639,5.101766998,4.906407023,5.090003113,3.102177683,5.21124849,4.977337943,4.581036443,4.567518306,4.947146177,4.994340331,4.596775513,5.410562373,4.92618161,4.711554586,4.866188363,5.154745046,4.582461647
15807.92,P63081,Atp6v0c,V-type proton ATPase 16 kDa proteolipid subunit,VATL_RAT,1.376239963,3.675524275,5.941430258,5.532281914,4.30020055,3.838177086,5.07117629,2.233441356,3.692134858,2.149404101,2.396728951,4.853188402,1.728156144,3.365704253,4.880657636,2.059947976,6.950421247,2.316931188,3.181627494,2.620611219,4.775931921,194.6926989,7.003641803,4.018509775,2.091784483,9.277186846,2.727525007,3.313697403,3.233548853,1.742167708,3.57855733,2.446504704,4.901839808,2.520562469,3.054433928
41275.6,P63086,Mapk1,Mitogen-activated protein kinase 1,MK01_RAT,2.556932687,2.431769502,2.312876659,2.561550462,2.362811644,2.35615664,2.495479459,2.649663306,2.098899257,2.276188171,2.151239542,2.097119631,2.639841007,2.465229897,2.66876015,2.425584032,2.120816371,2.139652131,2.649956384,2.059901047,2.906992957,0.603444573,2.33462365,2.420745182,2.16938315,2.134384641,2.357536499,2.223497171,2.505915889,2.372681212,2.444343352,2.267517364,2.18034637,2.201502647,2.492806253
27771.14,P63102,Ywhaz,14-3-3 protein zeta/delta,1433Z_RAT,41.83329242,42.23145445,46.33634713,47.66655096,43.7881713,43.70712618,44.89253307,46.01167504,41.09784736,41.98747427,38.41386653,41.50824254,42.7670974,44.80205159,45.87483322,41.97594638,41.61917023,35.73959648,44.03353637,42.16188046,44.05278748,4.276699705,45.05947061,46.31908524,39.84175372,44.66667039,41.77263877,43.54927652,45.24517421,40.97886398,47.00178611,43.12333933,45.80753556,43.05320422,45.92599284
10365.88,P63170,Dynll1,"Dynein light chain 1, cytoplasmic",DYL1_RAT,7.377337206,7.488913414,9.340342283,7.613863477,7.976876327,8.029195969,7.130240731,8.593108553,6.812900309,6.092074897,5.952936299,6.611343805,6.612301665,6.768595642,9.127100231,8.368243674,6.611769846,6.375356371,7.949990129,6.111325752,5.954951078,13.26103465,6.511684324,7.085447674,5.994390534,5.835363154,6.303638739,7.715162448,7.221510093,8.177884244,8.770094826,6.821659316,8.029151246,7.094457594,7.580671173
35076.72,P63245,Rack1,Receptor of activated protein C kinase 1,RACK1_RAT,13.67185089,16.5965547,20.66606019,20.6003558,19.03940768,20.79814222,19.27109492,19.97195201,18.80012072,17.97949531,18.54983022,19.51333946,19.28792416,19.7732499,21.89611158,18.85163801,19.0048118,17.90762906,19.45788784,18.29821352,17.75624276,2.287321916,19.438259,19.9538893,17.09827217,19.26574094,19.632539,20.07963922,20.80168394,20.27700132,20.59255192,19.15009712,21.75408412,20.42083431,21.41063801
8549.81,P63255,Crip1,Cysteine-rich protein 1,CRIP1_RAT,12.0135668,6.074734988,7.648011636,8.298801411,7.657364966,10.70512878,8.828818814,9.046895616,7.469902235,7.501000717,9.198079947,6.122055672,8.269008863,8.103890755,6.677551944,8.57132589,8.266203408,5.725970403,7.611983187,4.745499679,5.299712851,146.6033471,8.031153373,6.728290172,8.969782581,5.658244063,7.233310765,7.302699338,7.937523265,7.492363388,7.387113265,7.176560803,7.081326671,6.77731881,6.476136103
41792.84,P63259,Actg1,"Actin, cytoplasmic 2",ACTG_RAT,254.2230137,271.9511725,306.2106895,287.8340949,298.2750952,296.2088921,274.0219918,278.012938,250.7725766,246.1413973,242.4703387,265.3797094,255.8744642,263.9256742,292.3661783,257.288277,258.5550396,244.0342377,263.7079758,247.6905029,202.5812076,1.903053661,255.4416638,281.6199335,241.4358837,270.0116804,256.7217297,270.3991692,270.4697828,252.3784556,293.5873193,264.8150353,275.3371216,254.027732,284.4134125
23552.76,P63322,Rala,Ras-related protein Ral-A,RALA_RAT,5.37235622,3.990050964,4.296705888,4.39571154,3.691120759,3.888910542,4.141826194,4.579447306,1.929554687,4.184529406,2.103316138,3.065652912,4.108760496,1.790025803,4.104910969,4.501098339,3.604290688,2.027031362,4.240386353,3.396386667,2.840010604,33.68645069,4.328327818,4.135576608,3.911756096,3.714166875,4.209195952,3.84652485,3.636456207,4.058527663,3.812984176,3.83652809,3.380769693,3.829020593,3.78976207
14524.95,P63324,Rps12,40S ribosomal protein S12,RS12_RAT,12.24867465,8.711974775,10.80851871,9.84384277,8.457036057,8.29633376,8.868828398,10.69260105,9.401771741,9.568138637,9.342984446,8.506128772,10.60405072,10.39615181,11.36421614,10.55108195,8.797173858,10.17679115,9.818606832,7.577851023,7.939259013,2.580687851,10.35769336,10.40449483,9.733372716,8.945373043,10.63015676,8.862833464,8.727604621,10.34057404,9.509744085,8.784272752,10.03246511,9.688409319,8.713475306
58643.79,P63329,Ppp3ca,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,PP2BA_RAT,2.108484349,1.293523001,1.67283579,1.369730949,1.454564158,1.509516651,1.619272954,1.637994423,1.119997713,1.24491364,1.189495975,1.268425352,1.472966832,1.473394264,1.439635537,1.632126353,1.25028769,1.191424028,1.392770304,1.346908201,1.040273683,148.5851119,1.39041462,1.336406259,1.185037881,1.217579016,1.292831214,1.414722156,1.28215492,1.617218929,1.407621878,1.569938205,1.319635384,1.457172626,1.503460498
29820.1,P67779,Phb,Prohibitin,PHB_RAT,35.47005349,34.60322682,36.12410394,33.95759356,33.33835651,38.92193129,38.11389925,35.21504631,30.78623377,29.90069215,33.25005561,29.07969092,34.731878,33.73937535,36.20180262,35.1999389,34.87816122,33.16117936,35.77099465,36.46719364,34.16912449,5.227187379,34.00856999,33.17693117,32.7616577,36.59295583,35.77733111,35.39437866,33.88824142,35.01526437,36.02437683,36.56142488,35.20679299,38.43559555,36.5595838
24942.42,P67874,Csnk2b,Casein kinase II subunit beta,CSK2B_RAT,4.226042211,4.183721859,4.905948995,4.456155158,4.310404377,4.660528135,4.341635389,4.587644702,3.958272641,4.258781042,4.10323671,4.175462127,4.378000105,4.454555034,4.773491798,4.58709608,3.977061211,4.261397887,4.60262521,4.07301919,5.645947392,4.955689295,4.583118884,4.409168494,3.989150537,4.188348613,4.448846862,4.481331503,4.498149986,4.690635997,4.453743754,4.138768125,4.362196192,4.512825987,4.727129999
42018.97,P68035,Actc1,"Actin, alpha cardiac muscle 1",ACTC_RAT,436.229138,365.5197849,377.638945,374.9092321,364.6074934,364.5721298,358.7791929,361.9528074,314.3084917,325.2574448,329.6131445,300.0156812,343.4631237,332.8487881,342.9016558,351.9199766,320.1466517,314.7649041,330.440445,343.9824024,347.7590904,1.201769454,349.3381775,345.441097,331.0396893,339.393426,336.363902,336.4711299,343.556446,344.2335152,365.8451691,342.370706,330.8282595,340.6004627,348.7399744
36108.15,P68101,Eif2s1,Eukaryotic translation initiation factor 2 subunit 1,IF2A_RAT,7.164508795,6.596442846,6.992412518,7.241186459,6.233212452,6.604535255,7.13896639,7.07637423,5.9376893,5.932159036,5.930392616,5.882538176,7.047155022,6.241356062,6.716176744,6.585325811,6.173573746,6.199611438,6.86673308,6.730458573,6.706804284,27.734443,6.986388787,6.937160209,6.339033659,6.421398333,6.719781143,6.554198977,6.685767719,6.833150719,6.891076259,6.536700031,6.236570462,6.944328979,6.767734619
40707.85,P68182,Prkacb,cAMP-dependent protein kinase catalytic subunit beta,KAPCB_RAT,0.817027559,0.938574034,1.13799404,0.936901485,1.025783797,0.954297152,0.933716108,1.18418156,0.989220872,1.220312553,0.937083231,0.879859132,0.794133127,1.075963952,1.48183659,1.005680575,0.842210955,0.71198514,1.09075316,0.965938348,0,2.622793573,2.030750713,0.995314131,0.784690238,0.758215778,1.041643278,0.931052741,1.168466544,1.325403331,0.96479166,0.942009533,1.115820107,1.112519995,0.765528234
27778.27,P68255,Ywhaq,14-3-3 protein theta,1433T_RAT,12.14423488,10.71174973,13.24328886,12.51846219,11.76969254,12.42166661,11.83581895,13.69903842,11.08132233,11.09957074,11.09349829,11.29408961,12.31510706,12.5111212,13.88113134,12.98921316,11.59186268,9.65065476,12.8296616,11.65012832,12.13399591,660.9347178,12.7117007,13.04114599,10.98136015,11.59364616,12.34032808,12.41969222,12.0286589,12.01988176,13.62049061,11.92505931,12.03786421,11.84650251,12.8684604
50135.63,P68370,Tuba1a,Tubulin alpha-1A chain,TBA1A_RAT,85.11671008,63.13304068,71.22912172,68.07601252,58.80936743,62.16573407,67.32899242,75.80724879,56.39246622,58.49437989,60.57802358,56.53233575,62.66530972,58.6044487,66.65996333,69.37529127,59.79404427,55.96564009,65.28795316,67.44913278,58.58070788,3.989408137,60.62145924,64.40750395,56.32917627,57.84469999,59.45246348,63.58348719,63.023026,66.06202945,66.16623567,61.94393885,60.87117227,69.04755644,62.99679977
